hello world
sweng2,ets0008/12,52,1
sweng4,ets0008/12,56,1
sweng6,ets0008/12,50,1
sweng7,ets0008/12,50,1
sweng8,ets0008/12,50,1
sweng9,ets0008/12,50,1
sweng10,ets0008/12,95,1
sweng11,ets0008/12,89,1
sweng12,ets0008/12,77,1
sweng13,ets0008/12,58,1
sweng14,ets0008/12,58,1
sweng15,ets0008/12,50,1
sweng16,ets0008/12,50,1
sweng17,ets0008/12,50,1
sweng18,ets0008/12,50,1
sweng19,ets0008/12,50,1
sweng20,ets0008/12,82,1
sweng21,ets0008/12,55,1
sweng22,ets0008/12,91,1
sweng23,ets0008/12,60,1
sweng24,ets0008/12,75,1
sweng25,ets0008/12,50,1
sweng26,ets0008/12,50,1
sweng27,ets0008/12,50,1
sweng28,ets0008/12,50,1
sweng29,ets0008/12,50,1
sweng30,ets0008/12,50,1
sweng2,ets0009/12,71,1
sweng4,ets0009/12,59,1
sweng6,ets0009/12,50,1
sweng7,ets0009/12,50,1
sweng8,ets0009/12,50,1
sweng9,ets0009/12,50,1
sweng10,ets0009/12,75,1
sweng11,ets0009/12,51,1
sweng12,ets0009/12,70,1
sweng13,ets0009/12,55,1
sweng14,ets0009/12,84,1
sweng15,ets0009/12,50,1
sweng16,ets0009/12,50,1
sweng17,ets0009/12,50,1
sweng18,ets0009/12,50,1
sweng19,ets0009/12,50,1
sweng20,ets0009/12,76,1
sweng21,ets0009/12,52,1
sweng22,ets0009/12,70,1
sweng23,ets0009/12,77,1
sweng24,ets0009/12,90,1
sweng25,ets0009/12,50,1
sweng26,ets0009/12,50,1
sweng27,ets0009/12,50,1
sweng28,ets0009/12,50,1
sweng29,ets0009/12,50,1
sweng30,ets0009/12,50,1
sweng2,ets0010/12,81,1
sweng4,ets0010/12,86,1
sweng6,ets0010/12,50,1
sweng7,ets0010/12,50,1
sweng8,ets0010/12,50,1
sweng9,ets0010/12,50,1
sweng10,ets0010/12,85,1
sweng11,ets0010/12,83,1
sweng12,ets0010/12,97,1
sweng13,ets0010/12,62,1
sweng14,ets0010/12,80,1
sweng15,ets0010/12,50,1
sweng16,ets0010/12,50,1
sweng17,ets0010/12,50,1
sweng18,ets0010/12,50,1
sweng19,ets0010/12,50,1
sweng20,ets0010/12,52,1
sweng21,ets0010/12,96,1
sweng22,ets0010/12,91,1
sweng23,ets0010/12,55,1
sweng24,ets0010/12,76,1
sweng25,ets0010/12,50,1
sweng26,ets0010/12,50,1
sweng27,ets0010/12,50,1
sweng28,ets0010/12,50,1
sweng29,ets0010/12,50,1
sweng30,ets0010/12,50,1
sweng2,ets0011/12,84,1
sweng4,ets0011/12,98,1
sweng6,ets0011/12,50,1
sweng7,ets0011/12,50,1
sweng8,ets0011/12,50,1
sweng9,ets0011/12,50,1
sweng10,ets0011/12,77,1
sweng11,ets0011/12,89,1
sweng12,ets0011/12,52,1
sweng13,ets0011/12,71,1
sweng14,ets0011/12,70,1
sweng15,ets0011/12,50,1
sweng16,ets0011/12,50,1
sweng17,ets0011/12,50,1
sweng18,ets0011/12,50,1
sweng19,ets0011/12,50,1
sweng20,ets0011/12,86,1
sweng21,ets0011/12,75,1
sweng22,ets0011/12,88,1
sweng23,ets0011/12,88,1
sweng24,ets0011/12,68,1
sweng25,ets0011/12,50,1
sweng26,ets0011/12,50,1
sweng27,ets0011/12,50,1
sweng28,ets0011/12,50,1
sweng29,ets0011/12,50,1
sweng30,ets0011/12,50,1
sweng2,ets0012/12,96,1
sweng4,ets0012/12,61,1
sweng6,ets0012/12,50,1
sweng7,ets0012/12,50,1
sweng8,ets0012/12,50,1
sweng9,ets0012/12,50,1
sweng10,ets0012/12,76,1
sweng11,ets0012/12,52,1
sweng12,ets0012/12,100,1
sweng13,ets0012/12,61,1
sweng14,ets0012/12,92,1
sweng15,ets0012/12,50,1
sweng16,ets0012/12,50,1
sweng17,ets0012/12,50,1
sweng18,ets0012/12,50,1
sweng19,ets0012/12,50,1
sweng20,ets0012/12,93,1
sweng21,ets0012/12,61,1
sweng22,ets0012/12,50,1
sweng23,ets0012/12,89,1
sweng24,ets0012/12,98,1
sweng25,ets0012/12,50,1
sweng26,ets0012/12,50,1
sweng27,ets0012/12,50,1
sweng28,ets0012/12,50,1
sweng29,ets0012/12,50,1
sweng30,ets0012/12,50,1
sweng2,ets0013/12,56,1
sweng4,ets0013/12,51,1
sweng6,ets0013/12,50,1
sweng7,ets0013/12,50,1
sweng8,ets0013/12,50,1
sweng9,ets0013/12,50,1
sweng10,ets0013/12,54,1
sweng11,ets0013/12,78,1
sweng12,ets0013/12,58,1
sweng13,ets0013/12,84,1
sweng14,ets0013/12,57,1
sweng15,ets0013/12,50,1
sweng16,ets0013/12,50,1
sweng17,ets0013/12,50,1
sweng18,ets0013/12,50,1
sweng19,ets0013/12,50,1
sweng20,ets0013/12,60,1
sweng21,ets0013/12,56,1
sweng22,ets0013/12,92,1
sweng23,ets0013/12,90,1
sweng24,ets0013/12,76,1
sweng25,ets0013/12,50,1
sweng26,ets0013/12,50,1
sweng27,ets0013/12,50,1
sweng28,ets0013/12,50,1
sweng29,ets0013/12,50,1
sweng30,ets0013/12,50,1
sweng2,ets0014/12,88,1
sweng4,ets0014/12,62,1
sweng6,ets0014/12,50,1
sweng7,ets0014/12,50,1
sweng8,ets0014/12,50,1
sweng9,ets0014/12,50,1
sweng10,ets0014/12,67,1
sweng11,ets0014/12,52,1
sweng12,ets0014/12,85,1
sweng13,ets0014/12,65,1
sweng14,ets0014/12,72,1
sweng15,ets0014/12,50,1
sweng16,ets0014/12,50,1
sweng17,ets0014/12,50,1
sweng18,ets0014/12,50,1
sweng19,ets0014/12,50,1
sweng20,ets0014/12,80,1
sweng21,ets0014/12,55,1
sweng22,ets0014/12,99,1
sweng23,ets0014/12,67,1
sweng24,ets0014/12,75,1
sweng25,ets0014/12,50,1
sweng26,ets0014/12,50,1
sweng27,ets0014/12,50,1
sweng28,ets0014/12,50,1
sweng29,ets0014/12,50,1
sweng30,ets0014/12,50,1
sweng2,ets0015/12,96,1
sweng4,ets0015/12,76,1
sweng6,ets0015/12,50,1
sweng7,ets0015/12,50,1
sweng8,ets0015/12,50,1
sweng9,ets0015/12,50,1
sweng10,ets0015/12,54,1
sweng11,ets0015/12,56,1
sweng12,ets0015/12,93,1
sweng13,ets0015/12,80,1
sweng14,ets0015/12,73,1
sweng15,ets0015/12,50,1
sweng16,ets0015/12,50,1
sweng17,ets0015/12,50,1
sweng18,ets0015/12,50,1
sweng19,ets0015/12,50,1
sweng20,ets0015/12,80,1
sweng21,ets0015/12,60,1
sweng22,ets0015/12,87,1
sweng23,ets0015/12,60,1
sweng24,ets0015/12,84,1
sweng25,ets0015/12,50,1
sweng26,ets0015/12,50,1
sweng27,ets0015/12,50,1
sweng28,ets0015/12,50,1
sweng29,ets0015/12,50,1
sweng30,ets0015/12,50,1
sweng2,ets0016/12,57,1
sweng4,ets0016/12,96,1
sweng6,ets0016/12,50,1
sweng7,ets0016/12,50,1
sweng8,ets0016/12,50,1
sweng9,ets0016/12,50,1
sweng10,ets0016/12,77,1
sweng11,ets0016/12,96,1
sweng12,ets0016/12,90,1
sweng13,ets0016/12,91,1
sweng14,ets0016/12,83,1
sweng15,ets0016/12,50,1
sweng16,ets0016/12,50,1
sweng17,ets0016/12,50,1
sweng18,ets0016/12,50,1
sweng19,ets0016/12,50,1
sweng20,ets0016/12,66,1
sweng21,ets0016/12,82,1
sweng22,ets0016/12,90,1
sweng23,ets0016/12,58,1
sweng24,ets0016/12,63,1
sweng25,ets0016/12,50,1
sweng26,ets0016/12,50,1
sweng27,ets0016/12,50,1
sweng28,ets0016/12,50,1
sweng29,ets0016/12,50,1
sweng30,ets0016/12,50,1
sweng2,ets0017/12,61,1
sweng4,ets0017/12,80,1
sweng6,ets0017/12,50,1
sweng7,ets0017/12,50,1
sweng8,ets0017/12,50,1
sweng9,ets0017/12,50,1
sweng10,ets0017/12,59,1
sweng11,ets0017/12,72,1
sweng12,ets0017/12,52,1
sweng13,ets0017/12,66,1
sweng14,ets0017/12,73,1
sweng15,ets0017/12,50,1
sweng16,ets0017/12,50,1
sweng17,ets0017/12,50,1
sweng18,ets0017/12,50,1
sweng19,ets0017/12,50,1
sweng20,ets0017/12,73,1
sweng21,ets0017/12,79,1
sweng22,ets0017/12,78,1
sweng23,ets0017/12,74,1
sweng24,ets0017/12,60,1
sweng25,ets0017/12,50,1
sweng26,ets0017/12,50,1
sweng27,ets0017/12,50,1
sweng28,ets0017/12,50,1
sweng29,ets0017/12,50,1
sweng30,ets0017/12,50,1
sweng2,ets0018/12,95,1
sweng4,ets0018/12,97,1
sweng6,ets0018/12,50,1
sweng7,ets0018/12,50,1
sweng8,ets0018/12,50,1
sweng9,ets0018/12,50,1
sweng10,ets0018/12,97,1
sweng11,ets0018/12,85,1
sweng12,ets0018/12,79,1
sweng13,ets0018/12,62,1
sweng14,ets0018/12,66,1
sweng15,ets0018/12,50,1
sweng16,ets0018/12,50,1
sweng17,ets0018/12,50,1
sweng18,ets0018/12,50,1
sweng19,ets0018/12,50,1
sweng20,ets0018/12,75,1
sweng21,ets0018/12,83,1
sweng22,ets0018/12,84,1
sweng23,ets0018/12,72,1
sweng24,ets0018/12,63,1
sweng25,ets0018/12,50,1
sweng26,ets0018/12,50,1
sweng27,ets0018/12,50,1
sweng28,ets0018/12,50,1
sweng29,ets0018/12,50,1
sweng30,ets0018/12,50,1
sweng2,ets0019/12,92,1
sweng4,ets0019/12,76,1
sweng6,ets0019/12,50,1
sweng7,ets0019/12,50,1
sweng8,ets0019/12,50,1
sweng9,ets0019/12,50,1
sweng10,ets0019/12,90,1
sweng11,ets0019/12,69,1
sweng12,ets0019/12,77,1
sweng13,ets0019/12,100,1
sweng14,ets0019/12,54,1
sweng15,ets0019/12,50,1
sweng16,ets0019/12,50,1
sweng17,ets0019/12,50,1
sweng18,ets0019/12,50,1
sweng19,ets0019/12,50,1
sweng20,ets0019/12,61,1
sweng21,ets0019/12,58,1
sweng22,ets0019/12,85,1
sweng23,ets0019/12,77,1
sweng24,ets0019/12,71,1
sweng25,ets0019/12,50,1
sweng26,ets0019/12,50,1
sweng27,ets0019/12,50,1
sweng28,ets0019/12,50,1
sweng29,ets0019/12,50,1
sweng30,ets0019/12,50,1
sweng2,ets0020/12,65,1
sweng4,ets0020/12,82,1
sweng6,ets0020/12,50,1
sweng7,ets0020/12,50,1
sweng8,ets0020/12,50,1
sweng9,ets0020/12,50,1
sweng10,ets0020/12,92,1
sweng11,ets0020/12,82,1
sweng12,ets0020/12,52,1
sweng13,ets0020/12,95,1
sweng14,ets0020/12,78,1
sweng15,ets0020/12,50,1
sweng16,ets0020/12,50,1
sweng17,ets0020/12,50,1
sweng18,ets0020/12,50,1
sweng19,ets0020/12,50,1
sweng20,ets0020/12,50,1
sweng21,ets0020/12,87,1
sweng22,ets0020/12,73,1
sweng23,ets0020/12,76,1
sweng24,ets0020/12,94,1
sweng25,ets0020/12,50,1
sweng26,ets0020/12,50,1
sweng27,ets0020/12,50,1
sweng28,ets0020/12,50,1
sweng29,ets0020/12,50,1
sweng30,ets0020/12,50,1
sweng2,ets0001/11,69,1
sweng4,ets0001/11,61,1
sweng6,ets0001/11,50,1
sweng7,ets0001/11,50,1
sweng8,ets0001/11,50,1
sweng9,ets0001/11,50,1
sweng10,ets0001/11,56,1
sweng11,ets0001/11,97,1
sweng12,ets0001/11,52,1
sweng13,ets0001/11,54,1
sweng14,ets0001/11,58,1
sweng15,ets0001/11,50,1
sweng16,ets0001/11,50,1
sweng17,ets0001/11,50,1
