sweng13,ets0012/13,94,1
sweng14,ets0012/13,89,1
sweng15,ets0012/13,67,1
sweng16,ets0012/13,80,1
sweng17,ets0012/13,45,1
sweng18,ets0012/13,88,1
sweng19,ets0012/13,77,1
sweng2,ets0013/13,72,1
sweng4,ets0013/13,40,1
sweng6,ets0013/13,58,1
sweng7,ets0013/13,96,1
sweng8,ets0013/13,73,1
sweng9,ets0013/13,59,1
sweng10,ets0013/13,60,1
sweng11,ets0013/13,81,1
sweng12,ets0013/13,66,1
sweng13,ets0013/13,94,1
sweng14,ets0013/13,89,1
sweng15,ets0013/13,67,1
sweng16,ets0013/13,80,1
sweng17,ets0013/13,45,1
sweng18,ets0013/13,88,1
sweng19,ets0013/13,77,1
sweng2,ets0014/13,69,1
sweng4,ets0014/13,98,1
sweng6,ets0014/13,55,1
sweng7,ets0014/13,93,1
sweng8,ets0014/13,70,1
sweng9,ets0014/13,56,1
sweng10,ets0014/13,57,1
sweng11,ets0014/13,78,1
sweng12,ets0014/13,63,1
sweng13,ets0014/13,91,1
sweng14,ets0014/13,86,1
sweng15,ets0014/13,64,1
sweng16,ets0014/13,77,1
sweng17,ets0014/13,42,1
sweng18,ets0014/13,85,1
sweng19,ets0014/13,74,1
sweng2,ets0015/13,70,1
sweng4,ets0015/13,99,1
sweng6,ets0015/13,56,1
sweng7,ets0015/13,94,1
sweng8,ets0015/13,71,1
sweng9,ets0015/13,57,1
sweng10,ets0015/13,58,1
sweng11,ets0015/13,79,1
sweng12,ets0015/13,64,1
sweng13,ets0015/13,92,1
sweng14,ets0015/13,87,1
sweng15,ets0015/13,65,1
sweng16,ets0015/13,78,1
sweng17,ets0015/13,43,1
sweng18,ets0015/13,86,1
sweng19,ets0015/13,75,1
sweng2,ets0016/13,71,1
sweng4,ets0016/13,100,1
sweng6,ets0016/13,57,1
sweng7,ets0016/13,95,1
sweng8,ets0016/13,72,1
sweng9,ets0016/13,58,1
sweng10,ets0016/13,59,1
sweng11,ets0016/13,80,1
sweng12,ets0016/13,65,1
sweng13,ets0016/13,93,1
sweng14,ets0016/13,88,1
sweng15,ets0016/13,66,1
sweng16,ets0016/13,79,1
sweng17,ets0016/13,44,1
sweng18,ets0016/13,87,1
sweng19,ets0016/13,76,1
sweng2,ets0017/13,71,1
sweng4,ets0017/13,100,1
sweng6,ets0017/13,57,1
sweng7,ets0017/13,95,1
sweng8,ets0017/13,72,1
sweng9,ets0017/13,58,1
sweng10,ets0017/13,59,1
sweng11,ets0017/13,80,1
sweng12,ets0017/13,65,1
sweng13,ets0017/13,93,1
sweng14,ets0017/13,88,1
sweng15,ets0017/13,66,1
sweng16,ets0017/13,79,1
sweng17,ets0017/13,44,1
sweng18,ets0017/13,87,1
sweng19,ets0017/13,76,1
sweng2,ets0018/13,72,1
sweng4,ets0018/13,40,1
sweng6,ets0018/13,58,1
sweng7,ets0018/13,96,1
sweng8,ets0018/13,73,1
sweng9,ets0018/13,59,1
sweng10,ets0018/13,60,1
sweng11,ets0018/13,81,1
sweng12,ets0018/13,66,1
sweng13,ets0018/13,94,1
sweng14,ets0018/13,89,1
sweng15,ets0018/13,67,1
sweng16,ets0018/13,80,1
sweng17,ets0018/13,45,1
sweng18,ets0018/13,88,1
sweng19,ets0018/13,77,1
sweng2,ets0019/13,74,1
sweng4,ets0019/13,42,1
sweng6,ets0019/13,60,1
sweng7,ets0019/13,98,1
sweng8,ets0019/13,75,1
sweng9,ets0019/13,61,1
sweng10,ets0019/13,62,1
sweng11,ets0019/13,83,1
sweng12,ets0019/13,68,1
sweng13,ets0019/13,96,1
sweng14,ets0019/13,91,1
sweng15,ets0019/13,69,1
sweng16,ets0019/13,82,1
sweng17,ets0019/13,47,1
sweng18,ets0019/13,90,1
sweng19,ets0019/13,79,1
sweng2,ets0020/13,70,1
sweng4,ets0020/13,99,1
sweng6,ets0020/13,56,1
sweng7,ets0020/13,94,1
sweng8,ets0020/13,71,1
sweng9,ets0020/13,57,1
sweng10,ets0020/13,58,1
sweng11,ets0020/13,79,1
sweng12,ets0020/13,64,1
sweng13,ets0020/13,92,1
sweng14,ets0020/13,87,1
sweng15,ets0020/13,65,1
sweng16,ets0020/13,78,1
sweng17,ets0020/13,43,1
sweng18,ets0020/13,86,1
sweng19,ets0020/13,75,1
sweng2,ets0001/12,76,1
sweng4,ets0001/12,44,1
sweng6,ets0001/12,62,1
sweng7,ets0001/12,100,1
sweng8,ets0001/12,77,1
sweng9,ets0001/12,63,1
sweng10,ets0001/12,64,1
sweng11,ets0001/12,85,1
sweng12,ets0001/12,70,1
sweng13,ets0001/12,98,1
sweng14,ets0001/12,93,1
sweng15,ets0001/12,71,1
sweng16,ets0001/12,84,1
sweng17,ets0001/12,49,1
sweng18,ets0001/12,92,1
sweng19,ets0001/12,81,1
sweng20,ets0001/12,92,1
sweng21,ets0001/12,54,1
sweng22,ets0001/12,44,1
sweng23,ets0001/12,50,1
sweng24,ets0001/12,95,1
sweng25,ets0001/12,87,1
sweng26,ets0001/12,68,1
sweng27,ets0001/12,71,1
sweng28,ets0001/12,75,1
sweng29,ets0001/12,84,1
sweng30,ets0001/12,46,1
sweng2,ets0002/12,75,1
sweng4,ets0002/12,43,1
sweng6,ets0002/12,61,1
sweng7,ets0002/12,99,1
sweng8,ets0002/12,76,1
sweng9,ets0002/12,62,1
sweng10,ets0002/12,63,1
sweng11,ets0002/12,84,1
sweng12,ets0002/12,69,1
sweng13,ets0002/12,97,1
sweng14,ets0002/12,92,1
sweng15,ets0002/12,70,1
sweng16,ets0002/12,83,1
sweng17,ets0002/12,48,1
sweng18,ets0002/12,91,1
sweng19,ets0002/12,80,1
sweng20,ets0002/12,91,1
sweng21,ets0002/12,53,1
sweng22,ets0002/12,43,1
sweng23,ets0002/12,49,1
sweng24,ets0002/12,94,1
sweng25,ets0002/12,86,1
sweng26,ets0002/12,67,1
sweng27,ets0002/12,70,1
sweng28,ets0002/12,74,1
sweng29,ets0002/12,83,1
sweng30,ets0002/12,45,1
sweng2,ets0003/12,69,1
sweng4,ets0003/12,98,1
sweng6,ets0003/12,55,1
sweng7,ets0003/12,93,1
sweng8,ets0003/12,70,1
sweng9,ets0003/12,56,1
sweng10,ets0003/12,57,1
sweng11,ets0003/12,78,1
sweng12,ets0003/12,63,1
sweng13,ets0003/12,91,1
sweng14,ets0003/12,86,1
sweng15,ets0003/12,64,1
sweng16,ets0003/12,77,1
sweng17,ets0003/12,42,1
sweng18,ets0003/12,85,1
sweng19,ets0003/12,74,1
sweng20,ets0003/12,85,1
sweng21,ets0003/12,47,1
sweng22,ets0003/12,98,1
sweng23,ets0003/12,43,1
sweng24,ets0003/12,88,1
sweng25,ets0003/12,80,1
sweng26,ets0003/12,61,1
sweng27,ets0003/12,64,1
sweng28,ets0003/12,68,1
sweng29,ets0003/12,77,1
sweng30,ets0003/12,100,1
sweng2,ets0004/12,64,1
sweng4,ets0004/12,93,1
sweng6,ets0004/12,50,1
sweng7,ets0004/12,88,1
sweng8,ets0004/12,65,1
sweng9,ets0004/12,51,1
sweng10,ets0004/12,52,1
sweng11,ets0004/12,73,1
sweng12,ets0004/12,58,1
sweng13,ets0004/12,86,1
sweng14,ets0004/12,81,1
sweng15,ets0004/12,59,1
sweng16,ets0004/12,72,1
sweng17,ets0004/12,98,1
sweng18,ets0004/12,80,1
sweng19,ets0004/12,69,1
sweng20,ets0004/12,80,1
sweng21,ets0004/12,42,1
sweng22,ets0004/12,93,1
sweng23,ets0004/12,99,1
sweng24,ets0004/12,83,1
sweng25,ets0004/12,75,1
sweng26,ets0004/12,56,1
sweng27,ets0004/12,59,1
sweng28,ets0004/12,63,1
sweng29,ets0004/12,72,1
sweng30,ets0004/12,95,1
sweng2,ets0005/12,64,1
sweng4,ets0005/12,93,1
sweng6,ets0005/12,50,1
sweng7,ets0005/12,88,1
sweng8,ets0005/12,65,1
sweng9,ets0005/12,51,1
sweng10,ets0005/12,52,1
sweng11,ets0005/12,73,1
sweng12,ets0005/12,58,1
sweng13,ets0005/12,86,1
sweng14,ets0005/12,81,1
sweng15,ets0005/12,59,1
sweng16,ets0005/12,72,1
sweng17,ets0005/12,98,1
sweng18,ets0005/12,80,1
sweng19,ets0005/12,69,1
sweng20,ets0005/12,80,1
sweng21,ets0005/12,42,1
sweng22,ets0005/12,93,1
sweng23,ets0005/12,99,1
sweng24,ets0005/12,83,1
sweng25,ets0005/12,75,1
sweng26,ets0005/12,56,1
sweng27,ets0005/12,59,1
sweng28,ets0005/12,63,1
sweng29,ets0005/12,72,1
sweng30,ets0005/12,95,1
sweng2,ets0006/12,71,1
sweng4,ets0006/12,100,1
sweng6,ets0006/12,57,1
sweng7,ets0006/12,95,1
sweng8,ets0006/12,72,1
sweng9,ets0006/12,58,1
sweng10,ets0006/12,59,1
sweng11,ets0006/12,80,1
sweng12,ets0006/12,65,1
sweng13,ets0006/12,93,1
sweng14,ets0006/12,88,1
sweng15,ets0006/12,66,1
sweng16,ets0006/12,79,1
sweng17,ets0006/12,44,1
sweng18,ets0006/12,87,1
sweng19,ets0006/12,76,1
sweng20,ets0006/12,87,1
sweng21,ets0006/12,49,1
sweng22,ets0006/12,100,1
sweng23,ets0006/12,45,1
sweng24,ets0006/12,90,1
sweng25,ets0006/12,82,1
sweng26,ets0006/12,63,1
sweng27,ets0006/12,66,1
sweng28,ets0006/12,70,1
sweng29,ets0006/12,79,1
sweng30,ets0006/12,41,1
sweng2,ets0007/12,70,1
sweng4,ets0007/12,99,1
sweng6,ets0007/12,56,1
sweng7,ets0007/12,94,1
sweng8,ets0007/12,71,1
sweng9,ets0007/12,57,1
sweng10,ets0007/12,58,1
sweng11,ets0007/12,79,1
sweng12,ets0007/12,64,1
sweng13,ets0007/12,92,1
sweng14,ets0007/12,87,1
sweng15,ets0007/12,65,1
sweng16,ets0007/12,78,1
sweng17,ets0007/12,43,1
sweng18,ets0007/12,86,1
sweng19,ets0007/12,75,1
sweng20,ets0007/12,86,1
sweng21,ets0007/12,48,1
sweng22,ets0007/12,99,1
sweng23,ets0007/12,44,1
sweng24,ets0007/12,89,1
sweng25,ets0007/12,81,1
sweng26,ets0007/12,62,1
sweng27,ets0007/12,65,1
sweng28,ets0007/12,69,1
sweng29,ets0007/12,78,1
sweng30,ets0007/12,40,1
sweng2,ets0008/12,73,1
sweng4,ets0008/12,41,1
sweng6,ets0008/12,59,1
sweng7,ets0008/12,97,1
sweng8,ets0008/12,74,1
sweng9,ets0008/12,60,1
sweng10,ets0008/12,61,1
sweng11,ets0008/12,82,1
sweng12,ets0008/12,67,1
sweng13,ets0008/12,95,1
sweng14,ets0008/12,90,1
sweng15,ets0008/12,68,1
sweng16,ets0008/12,81,1
sweng17,ets0008/12,46,1
sweng18,ets0008/12,89,1
sweng19,ets0008/12,78,1
sweng20,ets0008/12,89,1
sweng21,ets0008/12,51,1
sweng22,ets0008/12,41,1
sweng23,ets0008/12,47,1
sweng24,ets0008/12,92,1
sweng25,ets0008/12,84,1
sweng26,ets0008/12,65,1
sweng27,ets0008/12,68,1
sweng28,ets0008/12,72,1
sweng29,ets0008/12,81,1
sweng30,ets0008/12,43,1
sweng2,ets0009/12,68,1
sweng4,ets0009/12,97,1
sweng6,ets0009/12,54,1
sweng7,ets0009/12,92,1
sweng8,ets0009/12,69,1
sweng9,ets0009/12,55,1
sweng10,ets0009/12,56,1
sweng11,ets0009/12,77,1
sweng12,ets0009/12,62,1
sweng13,ets0009/12,90,1
sweng14,ets0009/12,85,1
sweng15,ets0009/12,63,1
sweng16,ets0009/12,76,1
sweng17,ets0009/12,41,1
sweng18,ets0009/12,84,1
sweng19,ets0009/12,73,1
sweng20,ets0009/12,84,1
sweng21,ets0009/12,46,1
sweng22,ets0009/12,97,1
sweng23,ets0009/12,42,1
sweng24,ets0009/12,87,1
sweng25,ets0009/12,79,1
sweng26,ets0009/12,60,1
sweng27,ets0009/12,63,1
sweng28,ets0009/12,67,1
sweng29,ets0009/12,76,1
sweng30,ets0009/12,99,1
sweng2,ets0010/12,70,1
sweng4,ets0010/12,99,1
sweng6,ets0010/12,56,1
sweng7,ets0010/12,94,1
sweng8,ets0010/12,71,1
sweng9,ets0010/12,57,1
sweng10,ets0010/12,58,1
sweng11,ets0010/12,79,1
sweng12,ets0010/12,64,1
sweng13,ets0010/12,92,1
sweng14,ets0010/12,87,1
sweng15,ets0010/12,65,1
sweng16,ets0010/12,78,1
sweng17,ets0010/12,43,1
sweng18,ets0010/12,86,1
sweng19,ets0010/12,75,1
sweng20,ets0010/12,86,1
sweng21,ets0010/12,48,1
sweng22,ets0010/12,99,1
sweng23,ets0010/12,44,1
sweng24,ets0010/12,89,1
sweng25,ets0010/12,81,1
sweng26,ets0010/12,62,1
sweng27,ets0010/12,65,1
sweng28,ets0010/12,69,1
sweng29,ets0010/12,78,1
sweng30,ets0010/12,40,1
sweng2,ets0011/12,72,1
sweng4,ets0011/12,40,1
sweng6,ets0011/12,58,1
sweng7,ets0011/12,96,1
sweng8,ets0011/12,73,1
sweng9,ets0011/12,59,1
sweng10,ets0011/12,60,1
sweng11,ets0011/12,81,1
sweng12,ets0011/12,66,1
sweng13,ets0011/12,94,1
sweng14,ets0011/12,89,1
sweng15,ets0011/12,67,1
sweng16,ets0011/12,80,1
sweng17,ets0011/12,45,1
sweng18,ets0011/12,88,1
sweng19,ets0011/12,77,1
sweng20,ets0011/12,88,1
sweng21,ets0011/12,50,1
sweng22,ets0011/12,40,1
sweng23,ets0011/12,46,1
sweng24,ets0011/12,91,1
sweng25,ets0011/12,83,1
sweng26,ets0011/12,64,1
sweng27,ets0011/12,67,1
sweng28,ets0011/12,71,1
sweng29,ets0011/12,80,1
sweng30,ets0011/12,42,1
sweng2,ets0012/12,72,1
sweng4,ets0012/12,40,1
sweng6,ets0012/12,58,1
sweng7,ets0012/12,96,1
sweng8,ets0012/12,73,1
sweng9,ets0012/12,59,1
sweng10,ets0012/12,60,1
sweng11,ets0012/12,81,1
sweng12,ets0012/12,66,1
sweng13,ets0012/12,94,1
sweng14,ets0012/12,89,1
sweng15,ets0012/12,67,1
sweng16,ets0012/12,80,1
sweng17,ets0012/12,45,1
sweng18,ets0012/12,88,1
sweng19,ets0012/12,77,1
sweng20,ets0012/12,88,1
sweng21,ets0012/12,50,1
sweng22,ets0012/12,40,1
sweng23,ets0012/12,46,1
sweng24,ets0012/12,91,1
sweng25,ets0012/12,83,1
sweng26,ets0012/12,64,1
sweng27,ets0012/12,67,1
sweng28,ets0012/12,71,1
sweng29,ets0012/12,80,1
sweng30,ets0012/12,42,1
sweng2,ets0013/12,72,1
sweng4,ets0013/12,40,1
sweng6,ets0013/12,58,1
sweng7,ets0013/12,96,1
sweng8,ets0013/12,73,1
sweng9,ets0013/12,59,1
sweng10,ets0013/12,60,1
sweng11,ets0013/12,81,1
sweng12,ets0013/12,66,1
sweng13,ets0013/12,94,1
sweng14,ets0013/12,89,1
sweng15,ets0013/12,67,1
sweng16,ets0013/12,80,1
sweng17,ets0013/12,45,1
sweng18,ets0013/12,88,1
sweng19,ets0013/12,77,1
sweng20,ets0013/12,88,1
sweng21,ets0013/12,50,1
sweng22,ets0013/12,40,1
sweng23,ets0013/12,46,1
sweng24,ets0013/12,91,1
sweng25,ets0013/12,83,1
sweng26,ets0013/12,64,1
sweng27,ets0013/12,67,1
sweng28,ets0013/12,71,1
sweng29,ets0013/12,80,1
sweng30,ets0013/12,42,1
sweng2,ets0014/12,69,1
sweng4,ets0014/12,98,1
sweng6,ets0014/12,55,1
sweng7,ets0014/12,93,1
sweng8,ets0014/12,70,1
sweng9,ets0014/12,56,1
sweng10,ets0014/12,57,1
sweng11,ets0014/12,78,1
sweng12,ets0014/12,63,1
sweng13,ets0014/12,91,1
sweng14,ets0014/12,86,1
sweng15,ets0014/12,64,1
sweng16,ets0014/12,77,1
sweng17,ets0014/12,42,1
sweng18,ets0014/12,85,1
sweng19,ets0014/12,74,1
sweng20,ets0014/12,85,1
sweng21,ets0014/12,47,1
sweng22,ets0014/12,98,1
sweng23,ets0014/12,43,1
sweng24,ets0014/12,88,1
sweng25,ets0014/12,80,1
sweng26,ets0014/12,61,1
sweng27,ets0014/12,64,1
sweng28,ets0014/12,68,1
sweng29,ets0014/12,77,1
sweng30,ets0014/12,100,1
sweng2,ets0015/12,70,1
sweng4,ets0015/12,99,1
sweng6,ets0015/12,56,1
sweng7,ets0015/12,94,1
sweng8,ets0015/12,71,1
sweng9,ets0015/12,57,1
sweng10,ets0015/12,58,1
sweng11,ets0015/12,79,1
sweng12,ets0015/12,64,1
sweng13,ets0015/12,92,1
sweng14,ets0015/12,87,1
sweng15,ets0015/12,65,1
sweng16,ets0015/12,78,1
sweng17,ets0015/12,43,1
sweng18,ets0015/12,86,1
sweng19,ets0015/12,75,1
sweng20,ets0015/12,86,1
sweng21,ets0015/12,48,1
sweng22,ets0015/12,99,1
sweng23,ets0015/12,44,1
sweng24,ets0015/12,89,1
sweng25,ets0015/12,81,1
sweng26,ets0015/12,62,1
sweng27,ets0015/12,65,1
sweng28,ets0015/12,69,1
sweng29,ets0015/12,78,1
sweng30,ets0015/12,40,1
sweng2,ets0016/12,71,1
sweng4,ets0016/12,100,1
sweng6,ets0016/12,57,1
sweng7,ets0016/12,95,1
sweng8,ets0016/12,72,1
sweng9,ets0016/12,58,1
sweng10,ets0016/12,59,1
sweng11,ets0016/12,80,1
sweng12,ets0016/12,65,1
sweng13,ets0016/12,93,1
sweng14,ets0016/12,88,1
sweng15,ets0016/12,66,1
sweng16,ets0016/12,79,1
sweng17,ets0016/12,44,1
sweng18,ets0016/12,87,1
sweng19,ets0016/12,76,1
sweng20,ets0016/12,87,1
sweng21,ets0016/12,49,1
sweng22,ets0016/12,100,1
sweng23,ets0016/12,45,1
sweng24,ets0016/12,90,1
sweng25,ets0016/12,82,1
sweng26,ets0016/12,63,1
sweng27,ets0016/12,66,1
sweng28,ets0016/12,70,1
sweng29,ets0016/12,79,1
sweng30,ets0016/12,41,1
sweng2,ets0017/12,71,1
sweng4,ets0017/12,100,1
sweng6,ets0017/12,57,1
sweng7,ets0017/12,95,1
sweng8,ets0017/12,72,1
sweng9,ets0017/12,58,1
sweng10,ets0017/12,59,1
sweng11,ets0017/12,80,1
sweng12,ets0017/12,65,1
sweng13,ets0017/12,93,1
sweng14,ets0017/12,88,1
sweng15,ets0017/12,66,1
sweng16,ets0017/12,79,1
sweng17,ets0017/12,44,1
sweng18,ets0017/12,87,1
sweng19,ets0017/12,76,1
sweng20,ets0017/12,87,1
sweng21,ets0017/12,49,1
sweng22,ets0017/12,100,1
sweng23,ets0017/12,45,1
sweng24,ets0017/12,90,1
sweng25,ets0017/12,82,1
sweng26,ets0017/12,63,1
sweng27,ets0017/12,66,1
sweng28,ets0017/12,70,1
sweng29,ets0017/12,79,1
sweng30,ets0017/12,41,1
sweng2,ets0018/12,72,1
sweng4,ets0018/12,40,1
sweng6,ets0018/12,58,1
sweng7,ets0018/12,96,1
sweng8,ets0018/12,73,1
sweng9,ets0018/12,59,1
sweng10,ets0018/12,60,1
sweng11,ets0018/12,81,1
sweng12,ets0018/12,66,1
sweng13,ets0018/12,94,1
sweng14,ets0018/12,89,1
sweng15,ets0018/12,67,1
sweng16,ets0018/12,80,1
sweng17,ets0018/12,45,1
sweng18,ets0018/12,88,1
sweng19,ets0018/12,77,1
sweng20,ets0018/12,88,1
sweng21,ets0018/12,50,1
sweng22,ets0018/12,40,1
sweng23,ets0018/12,46,1
sweng24,ets0018/12,91,1
sweng25,ets0018/12,83,1
sweng26,ets0018/12,64,1
sweng27,ets0018/12,67,1
sweng28,ets0018/12,71,1
sweng29,ets0018/12,80,1
sweng30,ets0018/12,42,1
sweng2,ets0019/12,74,1
sweng4,ets0019/12,42,1
sweng6,ets0019/12,60,1
sweng7,ets0019/12,98,1
sweng8,ets0019/12,75,1
sweng9,ets0019/12,61,1
sweng10,ets0019/12,62,1
sweng11,ets0019/12,83,1
sweng12,ets0019/12,68,1
sweng13,ets0019/12,96,1
sweng14,ets0019/12,91,1
sweng15,ets0019/12,69,1
sweng16,ets0019/12,82,1
sweng17,ets0019/12,47,1
sweng18,ets0019/12,90,1
sweng19,ets0019/12,79,1
sweng20,ets0019/12,90,1
sweng21,ets0019/12,52,1
sweng22,ets0019/12,42,1
sweng23,ets0019/12,48,1
sweng24,ets0019/12,93,1
sweng25,ets0019/12,85,1
sweng26,ets0019/12,66,1
sweng27,ets0019/12,69,1
sweng28,ets0019/12,73,1
sweng29,ets0019/12,82,1
sweng30,ets0019/12,44,1
sweng2,ets0020/12,70,1
sweng4,ets0020/12,99,1
sweng6,ets0020/12,56,1
sweng7,ets0020/12,94,1
sweng8,ets0020/12,71,1
sweng9,ets0020/12,57,1
sweng10,ets0020/12,58,1
sweng11,ets0020/12,79,1
sweng12,ets0020/12,64,1
sweng13,ets0020/12,92,1
sweng14,ets0020/12,87,1
sweng15,ets0020/12,65,1
sweng16,ets0020/12,78,1
sweng17,ets0020/12,43,1
sweng18,ets0020/12,86,1
sweng19,ets0020/12,75,1
sweng20,ets0020/12,86,1
sweng21,ets0020/12,48,1
sweng22,ets0020/12,99,1
sweng23,ets0020/12,44,1
sweng24,ets0020/12,89,1
sweng25,ets0020/12,81,1
sweng26,ets0020/12,62,1
sweng27,ets0020/12,65,1
sweng28,ets0020/12,69,1
sweng29,ets0020/12,78,1
sweng30,ets0020/12,40,1
sweng2,ets0001/11,76,1
sweng4,ets0001/11,44,1
sweng6,ets0001/11,62,1
sweng7,ets0001/11,100,1
sweng8,ets0001/11,77,1
sweng9,ets0001/11,63,1
sweng10,ets0001/11,64,1
sweng11,ets0001/11,85,1
sweng12,ets0001/11,70,1
sweng13,ets0001/11,98,1
sweng14,ets0001/11,93,1
sweng15,ets0001/11,71,1
sweng16,ets0001/11,84,1
sweng17,ets0001/11,49,1
sweng18,ets0001/11,92,1
